dataset,strategy,task_id,run_id,ts_unix,pipeline_config,trigger_policy,verifier_invoked,verifier_decision,repair_attempted,origin_stage,run_total_tokens,end_to_end_latency_s,parse_error_type,parse_error_text,architect,developer,qa,verifier,architect_total_tokens,developer_total_tokens,qa_total_tokens,verifier_total_tokens,architect_latency_s,developer_latency_s,qa_latency_s,verifier_latency_s,architect_error,developer_repair,developer_harm,verifier_repair,verifier_harm,run_index_for_task,run_count_for_task,is_latest_for_task,has_boolean_result,passed,error_type,error
bigcodebench,monolithic,BigCodeBench/12,run-d15f7ccc,1771515208.783137,humaneval_monolithic,monolithic,0,,0,Monolithic,2229,20.348548,,,,,,,,,,,,,,,,,,,,2,2,1,1,False,AssertionError,"======================================================================
ERROR: test_custom_values_successful_script (builtins.TestCases.test_custom_values_successful_script)
Test the function with custom script name and log file with successful execution
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""C:\Python314\Lib\unittest\mock.py"", line 1432, in patched
    return func(*newargs, **newkeywargs)
  File ""<string>"", line 32, in test_custom_values_successful_script
  File ""<string>"", line 9, in task_func
FileNotFoundError: Script file 'custom_backup.sh' does not exist.

======================================================================
ERROR: test_default_values_successful_script (builtins.TestCases.test_default_values_successful_script)
Test the function with default parameters and successful execution
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""C:\Python314\Lib\unittest\mock.py"", line 1432, in patched
    return func(*newargs, **newkeywargs)
  File ""<string>"", line 10, in test_default_values_successful_script
  File ""<string>"", line 9, in task_func
FileNotFoundError: Script file 'backup.sh' does not exist.

======================================================================
ERROR: test_log_data_format (builtins.TestCases.test_log_data_format)
Test that the timestamps are in the correct format
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""C:\Python314\Lib\unittest\mock.py"", line 1432, in patched
    return func(*newargs, **newkeywargs)
  File ""<string>"", line 41, in test_log_data_format
  File ""<string>"", line 9, in task_func
FileNotFoundError: Script file 'backup.sh' does not exist.

======================================================================
ERROR: test_non_zero_exit_status (builtins.TestCases.test_non_zero_exit_status)
Test the function with a non-zero exit status
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""C:\Python314\Lib\unittest\mock.py"", line 1432, in patched
    return func(*newargs, **newkeywargs)
  File ""<string>"", line 49, in test_non_zero_exit_status
  File ""<string>"", line 9, in task_func
FileNotFoundError: Script file 'backup.sh' does not exist.

======================================================================
ERROR: test_script_execution_failure (builtins.TestCases.test_script_execution_failure)
Test the function raising RuntimeError on script execution failure
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""C:\Python314\Lib\unittest\mock.py"", line 1432, in patched
    return func(*newargs, **newkeywargs)
  File ""<string>"", line 24, in test_script_execution_failure
  File ""<string>"", line 9, in task_func
FileNotFoundError: Script file 'backup.sh' does not exist.

----------------------------------------------------------------------
Ran 6 tests in 0.009s

FAILED (errors=5)"
bigcodebench,monolithic,BigCodeBench/1095,run-d15f7ccc,1771515232.492782,humaneval_monolithic,monolithic,0,,0,Monolithic,2201,23.695124,,,,,,,,,,,,,,,,,,,,2,2,1,1,False,AssertionError,"======================================================================
FAIL: test_case_3 (builtins.TestCases.test_case_3)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 42, in test_case_3
AssertionError: Lists differ: ['$abc$', '$def'] != ['$abc', '$def']

First differing element 0:
'$abc$'
'$abc'

- ['$abc$', '$def']
?       -

+ ['$abc', '$def']

======================================================================
FAIL: test_case_4 (builtins.TestCases.test_case_4)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 52, in test_case_4
AssertionError: Lists differ: ['$hello', '$world!', '$test.'] != ['$hello', '$world', '$test']

First differing element 1:
'$world!'
'$world'

- ['$hello', '$world!', '$test.']
?                   -         -

+ ['$hello', '$world', '$test']

======================================================================
FAIL: test_save_dollar_prefixed_words_to_file (builtins.TestCases.test_save_dollar_prefixed_words_to_file)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 80, in test_save_dollar_prefixed_words_to_file
AssertionError: '$example\n$valid\n$!invalid\n$1234\n' != '$example\n$valid\n$1234\n'
  $example
  $valid
- $!invalid
  $1234


----------------------------------------------------------------------
Ran 6 tests in 0.043s

FAILED (failures=3)"
bigcodebench,monolithic,BigCodeBench/384,run-d15f7ccc,1771515249.945784,humaneval_monolithic,monolithic,0,,0,Monolithic,2163,17.430005,,,,,,,,,,,,,,,,,,,,2,2,1,1,True,,
bigcodebench,monolithic,BigCodeBench/557,run-d15f7ccc,1771515270.067385,humaneval_monolithic,monolithic,0,,0,Monolithic,2130,20.108389,,,,,,,,,,,,,,,,,,,,2,2,1,1,False,AssertionError,"======================================================================
ERROR: test_single_string (builtins.TestCases.test_single_string)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 20, in test_single_string
TypeError: 'float' object is not subscriptable

----------------------------------------------------------------------
Ran 5 tests in 0.315s

FAILED (errors=1)"
bigcodebench,monolithic,BigCodeBench/149,run-d15f7ccc,1771515272.438276,humaneval_monolithic,monolithic,0,,0,Monolithic,821,2.353496,,,,,,,,,,,,,,,,,,,,2,2,1,1,True,,
bigcodebench,monolithic,BigCodeBench/937,run-d15f7ccc,1771515282.256624,humaneval_monolithic,monolithic,0,,0,Monolithic,1295,9.804591,,,,,,,,,,,,,,,,,,,,2,2,1,1,True,,
bigcodebench,monolithic,BigCodeBench/718,run-d15f7ccc,1771515299.346698,humaneval_monolithic,monolithic,0,,0,Monolithic,1832,17.072531,,,,,,,,,,,,,,,,,,,,2,2,1,1,True,,
bigcodebench,monolithic,BigCodeBench/973,run-d15f7ccc,1771515312.620372,humaneval_monolithic,monolithic,0,,0,Monolithic,1745,13.237552,SyntaxError,"invalid character '✓' (U+2713) (<unknown>, line 47)",,,,,,,,,,,,,,,,,,2,2,1,1,False,SyntaxError,"invalid character '✓' (U+2713) (<unknown>, line 47)"
bigcodebench,monolithic,BigCodeBench/956,run-d15f7ccc,1771515330.479109,humaneval_monolithic,monolithic,0,,0,Monolithic,1789,17.837316,,,,,,,,,,,,,,,,,,,,2,2,1,1,True,,
bigcodebench,monolithic,BigCodeBench/17,run-d15f7ccc,1771515345.519436,humaneval_monolithic,monolithic,0,,0,Monolithic,1512,15.00552,,,,,,,,,,,,,,,,,,,,2,2,1,1,False,AssertionError,"======================================================================
FAIL: test_process_found_restarts_process (builtins.TestCases.test_process_found_restarts_process)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""C:\Python314\Lib\unittest\mock.py"", line 1432, in patched
    return func(*newargs, **newkeywargs)
  File ""<string>"", line 20, in test_process_found_restarts_process
AssertionError: 'Process not found. Starting notepad.' != 'Process found. Restarting notepad.'
- Process not found. Starting notepad.
?         ----       ^
+ Process found. Restarting notepad.
?                ^^^


======================================================================
FAIL: test_process_terminates_and_restarts_multiple_instances (builtins.TestCases.test_process_terminates_and_restarts_multiple_instances)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""C:\Python314\Lib\unittest\mock.py"", line 1432, in patched
    return func(*newargs, **newkeywargs)
  File ""<string>"", line 34, in test_process_terminates_and_restarts_multiple_instances
AssertionError: 'Process not found. Starting multi_instance.' != 'Process found. Restarting multi_instance.'
- Process not found. Starting multi_instance.
?         ----       ^
+ Process found. Restarting multi_instance.
?                ^^^


----------------------------------------------------------------------
Ran 3 tests in 0.010s

FAILED (failures=2)"
bigcodebench,monolithic,BigCodeBench/886,run-d15f7ccc,1771515361.599406,humaneval_monolithic,monolithic,0,,0,Monolithic,1875,16.049221,,,,,,,,,,,,,,,,,,,,2,2,1,1,True,,
bigcodebench,monolithic,BigCodeBench/92,run-d15f7ccc,1771515378.393163,humaneval_monolithic,monolithic,0,,0,Monolithic,1856,16.778845,,,,,,,,,,,,,,,,,,,,2,2,1,1,False,AssertionError,"======================================================================
FAIL: test_cluster_centers (builtins.TestCases.test_cluster_centers)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 11, in test_cluster_centers
AssertionError: False is not true : Centroids should be marked in the plot.

----------------------------------------------------------------------
Ran 7 tests in 6.769s

FAILED (failures=1)"
bigcodebench,monolithic,BigCodeBench/833,run-d15f7ccc,1771515394.057326,humaneval_monolithic,monolithic,0,,0,Monolithic,1824,15.651595,,,,,,,,,,,,,,,,,,,,2,2,1,1,True,,
bigcodebench,monolithic,BigCodeBench/625,run-d15f7ccc,1771515409.045286,humaneval_monolithic,monolithic,0,,0,Monolithic,1477,14.968819,,,,,,,,,,,,,,,,,,,,2,2,1,1,True,,
bigcodebench,monolithic,BigCodeBench/926,run-d15f7ccc,1771515424.890521,humaneval_monolithic,monolithic,0,,0,Monolithic,1579,15.834737,,,,,,,,,,,,,,,,,,,,2,2,1,1,False,AssertionError,"======================================================================
ERROR: test_different_table_and_column (builtins.TestCases.test_different_table_and_column)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 18, in setUp
  File ""<string>"", line 4, in create_mock_db
sqlite3.OperationalError: table TestData1 already exists

======================================================================
ERROR: test_invalid_column_name (builtins.TestCases.test_invalid_column_name)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 18, in setUp
  File ""<string>"", line 4, in create_mock_db
sqlite3.OperationalError: table TestData1 already exists

======================================================================
ERROR: test_invalid_db_path (builtins.TestCases.test_invalid_db_path)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 18, in setUp
  File ""<string>"", line 4, in create_mock_db
sqlite3.OperationalError: table TestData1 already exists

======================================================================
ERROR: test_invalid_table_name (builtins.TestCases.test_invalid_table_name)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 18, in setUp
  File ""<string>"", line 4, in create_mock_db
sqlite3.OperationalError: table TestData1 already exists

======================================================================
ERROR: test_valid_input (builtins.TestCases.test_valid_input)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 18, in setUp
  File ""<string>"", line 4, in create_mock_db
sqlite3.OperationalError: table TestData1 already exists

----------------------------------------------------------------------
Ran 5 tests in 0.025s

FAILED (errors=5)"
bigcodebench,monolithic,BigCodeBench/509,run-d15f7ccc,1771515454.615269,humaneval_monolithic,monolithic,0,,0,Monolithic,3369,29.683007,,,,,,,,,,,,,,,,,,,,2,2,1,1,False,AssertionError,"======================================================================
FAIL: test_difference_report (builtins.TestCases.test_difference_report)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 54, in test_difference_report
AssertionError: Lists differ: [""1,,('name', 'age')"", ""2,-,('Alice', '30')"",[38 chars]5')""] != [""1, ,('name', 'age')"", ""2,-,('Alice', '30')""[40 chars]5')""]

First differing element 0:
""1,,('name', 'age')""
""1, ,('name', 'age')""

- [""1,,('name', 'age')"",
+ [""1, ,('name', 'age')"",
?     +

   ""2,-,('Alice', '30')"",
-  ""2,+,('Alice', '31')"",
?   ^

+  ""3,+,('Alice', '31')"",
?   ^

-  ""3,,('Bob', '25')""]
?   ^

+  ""4, ,('Bob', '25')""]
?   ^ +


----------------------------------------------------------------------
Ran 5 tests in 0.077s

FAILED (failures=1)"
bigcodebench,monolithic,BigCodeBench/579,run-d15f7ccc,1771515476.893576,humaneval_monolithic,monolithic,0,,0,Monolithic,2321,22.248731,,,,,,,,,,,,,,,,,,,,2,2,1,1,False,AssertionError,"======================================================================
ERROR: test_normalized_text (builtins.TestCases.test_normalized_text)
Test if the text normalization works correctly.
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 42, in test_normalized_text
  File ""<string>"", line 30, in task_func
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\matplotlib\pyplot.py"", line 1776, in subplots
    fig = figure(**fig_kw)
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\matplotlib\pyplot.py"", line 1041, in figure
    manager = new_figure_manager(
        num, figsize=figsize, dpi=dpi,
        facecolor=facecolor, edgecolor=edgecolor, frameon=frameon,
        FigureClass=FigureClass, **kwargs)
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\matplotlib\pyplot.py"", line 551, in new_figure_manager
    return _get_backend_mod().new_figure_manager(*args, **kwargs)
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\matplotlib\backend_bases.py"", line 3504, in new_figure_manager
    return cls.new_figure_manager_given_figure(num, fig)
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\matplotlib\backend_bases.py"", line 3509, in new_figure_manager_given_figure
    return cls.FigureCanvas.new_manager(figure, num)
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\matplotlib\backend_bases.py"", line 1785, in new_manager
    return cls.manager_class.create_with_canvas(cls, figure, num)
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\matplotlib\backends\_backend_tk.py"", line 546, in create_with_canvas
    icon_img = ImageTk.PhotoImage(file=icon_fname, master=window)
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\PIL\ImageTk.py"", line 101, in __init__
    image = _get_image_from_kw(kw)
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\PIL\ImageTk.py"", line 51, in _get_image_from_kw
    return Image.open(source)
           ~~~~~~~~~~^^^^^^^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\PIL\Image.py"", line 3579, in open
    raise UnidentifiedImageError(msg)
PIL.UnidentifiedImageError: cannot identify image file 'C:\\Users\\jbeem\\AppData\\Roaming\\Python\\Python314\\site-packages\\matplotlib\\mpl-data\\images\\matplotlib.png'

======================================================================
ERROR: test_plot_output (builtins.TestCases.test_plot_output)
Test the output plot's type and attributes.
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 35, in test_plot_output
  File ""<string>"", line 30, in task_func
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\matplotlib\pyplot.py"", line 1776, in subplots
    fig = figure(**fig_kw)
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\matplotlib\pyplot.py"", line 1041, in figure
    manager = new_figure_manager(
        num, figsize=figsize, dpi=dpi,
        facecolor=facecolor, edgecolor=edgecolor, frameon=frameon,
        FigureClass=FigureClass, **kwargs)
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\matplotlib\pyplot.py"", line 551, in new_figure_manager
    return _get_backend_mod().new_figure_manager(*args, **kwargs)
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\matplotlib\backend_bases.py"", line 3504, in new_figure_manager
    return cls.new_figure_manager_given_figure(num, fig)
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\matplotlib\backend_bases.py"", line 3509, in new_figure_manager_given_figure
    return cls.FigureCanvas.new_manager(figure, num)
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\matplotlib\backend_bases.py"", line 1785, in new_manager
    return cls.manager_class.create_with_canvas(cls, figure, num)
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\matplotlib\backends\_backend_tk.py"", line 546, in create_with_canvas
    icon_img = ImageTk.PhotoImage(file=icon_fname, master=window)
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\PIL\ImageTk.py"", line 101, in __init__
    image = _get_image_from_kw(kw)
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\PIL\ImageTk.py"", line 51, in _get_image_from_kw
    return Image.open(source)
           ~~~~~~~~~~^^^^^^^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\PIL\Image.py"", line 3579, in open
    raise UnidentifiedImageError(msg)
PIL.UnidentifiedImageError: cannot identify image file 'C:\\Users\\jbeem\\AppData\\Roaming\\Python\\Python314\\site-packages\\matplotlib\\mpl-data\\images\\matplotlib.png'

======================================================================
ERROR: test_valid_csv_file (builtins.TestCases.test_valid_csv_file)
Test with a valid CSV file.
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 19, in test_valid_csv_file
  File ""<string>"", line 30, in task_func
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\matplotlib\pyplot.py"", line 1776, in subplots
    fig = figure(**fig_kw)
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\matplotlib\pyplot.py"", line 1041, in figure
    manager = new_figure_manager(
        num, figsize=figsize, dpi=dpi,
        facecolor=facecolor, edgecolor=edgecolor, frameon=frameon,
        FigureClass=FigureClass, **kwargs)
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\matplotlib\pyplot.py"", line 551, in new_figure_manager
    return _get_backend_mod().new_figure_manager(*args, **kwargs)
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\matplotlib\backend_bases.py"", line 3504, in new_figure_manager
    return cls.new_figure_manager_given_figure(num, fig)
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\matplotlib\backend_bases.py"", line 3509, in new_figure_manager_given_figure
    return cls.FigureCanvas.new_manager(figure, num)
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\matplotlib\backend_bases.py"", line 1785, in new_manager
    return cls.manager_class.create_with_canvas(cls, figure, num)
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\matplotlib\backends\_backend_tk.py"", line 546, in create_with_canvas
    icon_img = ImageTk.PhotoImage(file=icon_fname, master=window)
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\PIL\ImageTk.py"", line 101, in __init__
    image = _get_image_from_kw(kw)
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\PIL\ImageTk.py"", line 51, in _get_image_from_kw
    return Image.open(source)
           ~~~~~~~~~~^^^^^^^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\PIL\Image.py"", line 3579, in open
    raise UnidentifiedImageError(msg)
PIL.UnidentifiedImageError: cannot identify image file 'C:\\Users\\jbeem\\AppData\\Roaming\\Python\\Python314\\site-packages\\matplotlib\\mpl-data\\images\\matplotlib.png'

----------------------------------------------------------------------
Ran 5 tests in 0.263s

FAILED (errors=3)"
