dataset,strategy,task_id,expected_task_count,artifact_source,artifact_found,model,passed,error_type,canonical_parse_error,artifact_parse_error,canonical_char_count,artifact_char_count,canonical_line_count,artifact_line_count,canonical_nonempty_line_count,artifact_nonempty_line_count,canonical_parse_ok,artifact_parse_ok,canonical_ast_node_count,artifact_ast_node_count,canonical_function_count,artifact_function_count,canonical_branch_count,artifact_branch_count,canonical_loop_count,artifact_loop_count,canonical_call_count,artifact_call_count,canonical_comprehension_count,artifact_comprehension_count,canonical_return_count,artifact_return_count,canonical_max_control_nesting_depth,artifact_max_control_nesting_depth,canonical_cyclomatic_proxy,artifact_cyclomatic_proxy,lexical_cosine_similarity,token_cosine_similarity,line_count_delta,nonempty_line_count_delta,ast_node_count_delta,branch_count_delta,loop_count_delta,call_count_delta,max_control_nesting_depth_delta,cyclomatic_proxy_delta,line_count_ratio,ast_node_count_ratio,cyclomatic_proxy_ratio
bigcodebench,agentic,BigCodeBench/605,200,,0,,,,,empty,203,0,8,0,7,0,1,0,45,,1,,0,,0,,3,,0,,1,,0,,1,,,,-8,-7,,,,,,,0.0,,
bigcodebench,agentic,BigCodeBench/607,200,,0,,,,,empty,486,0,14,0,13,0,1,0,126,,1,,0,,1,,7,,0,,1,,1,,2,,,,-14,-13,,,,,,,0.0,,
bigcodebench,agentic,BigCodeBench/611,200,predictions_executable,1,anthropic/claude-sonnet-4.5,False,IndentationError,,"IndentationError: unexpected indent (<unknown>, line 8)",500,1210,14,35,13,30,1,0,129,,1,,0,,1,,9,,0,,1,,1,,2,,0.7788645283800829,0.8944240028218868,21,17,,,,,,,2.5,,
bigcodebench,agentic,BigCodeBench/614,200,,0,,,,,empty,449,0,13,0,12,0,1,0,100,,1,,0,,1,,5,,0,,1,,1,,2,,,,-13,-12,,,,,,,0.0,,
bigcodebench,agentic,BigCodeBench/617,200,predictions_executable,1,anthropic/claude-sonnet-4.5,False,AssertionError,,,1188,1969,27,49,26,44,1,1,244,163,3,1,2,1,1,2,19,9,0,2,1,1,1,1,4,4,0.6884791746493716,0.8870824282407682,22,18,-81,-1,1,-10,0,0,1.8148148148148149,0.6680327868852459,1.0
bigcodebench,agentic,BigCodeBench/624,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,337,914,12,31,11,26,1,1,84,86,1,1,0,0,0,0,5,5,0,0,1,1,0,0,1,1,0.7764887524032114,0.9983150788368353,19,15,2,0,0,0,0,0,2.5833333333333335,1.0238095238095237,1.0
bigcodebench,agentic,BigCodeBench/625,200,,0,,,,,empty,374,0,11,0,10,0,1,0,69,,1,,0,,1,,4,,0,,1,,1,,2,,,,-11,-10,,,,,,,0.0,,
bigcodebench,agentic,BigCodeBench/637,200,,0,,,,,empty,801,0,18,0,17,0,1,0,185,,1,,0,,2,,15,,2,,1,,1,,3,,,,-18,-17,,,,,,,0.0,,
bigcodebench,agentic,BigCodeBench/639,200,,0,,,,,empty,460,0,12,0,11,0,1,0,124,,1,,0,,2,,10,,2,,1,,1,,3,,,,-12,-11,,,,,,,0.0,,
bigcodebench,agentic,BigCodeBench/642,200,,0,,,,,empty,566,0,16,0,15,0,1,0,122,,1,,1,,2,,9,,0,,1,,3,,4,,,,-16,-15,,,,,,,0.0,,
bigcodebench,agentic,BigCodeBench/645,200,predictions_executable,1,anthropic/claude-sonnet-4.5,False,AssertionError,,,352,493,12,16,11,15,1,1,84,62,1,1,2,1,0,0,7,4,0,0,2,1,1,1,3,2,0.8383727407657147,0.9531046156684,4,4,-22,-1,0,-3,0,-1,1.3333333333333333,0.7380952380952381,0.6666666666666666
bigcodebench,agentic,BigCodeBench/647,200,,0,,,,,empty,506,0,12,0,11,0,1,0,93,,1,,0,,0,,9,,0,,1,,0,,1,,,,-12,-11,,,,,,,0.0,,
bigcodebench,agentic,BigCodeBench/650,200,,0,,,,,empty,387,0,11,0,10,0,1,0,80,,1,,0,,0,,7,,0,,1,,0,,1,,,,-11,-10,,,,,,,0.0,,
bigcodebench,agentic,BigCodeBench/651,200,,0,,,,,empty,445,0,15,0,14,0,1,0,106,,2,,1,,0,,7,,0,,1,,1,,2,,,,-15,-14,,,,,,,0.0,,
bigcodebench,agentic,BigCodeBench/656,200,,0,,,,,empty,452,0,13,0,12,0,1,0,86,,1,,0,,0,,7,,0,,1,,0,,1,,,,-13,-12,,,,,,,0.0,,
bigcodebench,agentic,BigCodeBench/657,200,,0,,,,,empty,585,0,14,0,13,0,1,0,117,,1,,2,,3,,7,,3,,2,,1,,6,,,,-14,-13,,,,,,,0.0,,
bigcodebench,agentic,BigCodeBench/658,200,,0,,,,,empty,706,0,15,0,14,0,1,0,141,,1,,1,,3,,14,,3,,1,,1,,5,,,,-15,-14,,,,,,,0.0,,
bigcodebench,agentic,BigCodeBench/659,200,,0,,,,,empty,342,0,13,0,12,0,1,0,113,,1,,0,,1,,8,,0,,1,,1,,2,,,,-13,-12,,,,,,,0.0,,
bigcodebench,agentic,BigCodeBench/66,200,,0,,,,,empty,300,0,9,0,8,0,1,0,86,,1,,0,,0,,5,,0,,1,,0,,1,,,,-9,-8,,,,,,,0.0,,
bigcodebench,agentic,BigCodeBench/663,200,,0,,,,"IndentationError: unindent does not match any outer indentation level (<unknown>, line 6)",empty,423,0,17,0,12,0,0,0,,,,,,,,,,,,,,,,,,,,,-17,-12,,,,,,,0.0,,
bigcodebench,agentic,BigCodeBench/67,200,,0,,,,,empty,352,0,11,0,10,0,1,0,90,,1,,1,,1,,7,,0,,1,,2,,3,,,,-11,-10,,,,,,,0.0,,
bigcodebench,agentic,BigCodeBench/671,200,,0,,,,,empty,398,0,14,0,13,0,1,0,101,,1,,1,,1,,9,,0,,1,,1,,3,,,,-14,-13,,,,,,,0.0,,
bigcodebench,agentic,BigCodeBench/672,200,,0,,,,,empty,435,0,16,0,15,0,1,0,98,,1,,1,,0,,10,,0,,1,,1,,2,,,,-16,-15,,,,,,,0.0,,
bigcodebench,agentic,BigCodeBench/676,200,,0,,,,,empty,462,0,15,0,13,0,1,0,109,,2,,2,,1,,4,,1,,4,,2,,4,,,,-15,-13,,,,,,,0.0,,
bigcodebench,agentic,BigCodeBench/68,200,,0,,,,,empty,256,0,8,0,7,0,1,0,62,,1,,0,,0,,3,,0,,1,,0,,1,,,,-8,-7,,,,,,,0.0,,
bigcodebench,agentic,BigCodeBench/686,200,,0,,,,,empty,306,0,8,0,7,0,1,0,57,,1,,0,,2,,4,,1,,1,,1,,3,,,,-8,-7,,,,,,,0.0,,
bigcodebench,agentic,BigCodeBench/690,200,,0,,,,,empty,238,0,10,0,9,0,1,0,63,,1,,0,,0,,4,,0,,1,,0,,1,,,,-10,-9,,,,,,,0.0,,
bigcodebench,agentic,BigCodeBench/698,200,,0,,,,,empty,315,0,8,0,7,0,1,0,69,,1,,0,,0,,3,,0,,1,,0,,1,,,,-8,-7,,,,,,,0.0,,
bigcodebench,agentic,BigCodeBench/700,200,,0,,,,,empty,241,0,9,0,8,0,1,0,56,,1,,0,,0,,4,,0,,1,,0,,1,,,,-9,-8,,,,,,,0.0,,
bigcodebench,agentic,BigCodeBench/708,200,,0,,,,,empty,485,0,15,0,14,0,1,0,114,,1,,0,,1,,9,,0,,1,,1,,2,,,,-15,-14,,,,,,,0.0,,
bigcodebench,agentic,BigCodeBench/714,200,,0,,,,,empty,241,0,8,0,7,0,1,0,40,,1,,0,,0,,3,,0,,1,,0,,1,,,,-8,-7,,,,,,,0.0,,
bigcodebench,agentic,BigCodeBench/718,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,440,1109,11,34,10,29,1,1,110,138,1,1,1,2,2,2,9,10,2,2,2,3,1,1,4,5,0.6636089156860003,0.9369903172930096,23,19,28,1,0,1,0,1,3.090909090909091,1.2545454545454546,1.25
bigcodebench,agentic,BigCodeBench/722,200,,0,,,,,empty,421,0,15,0,14,0,1,0,82,,1,,0,,0,,6,,0,,1,,0,,1,,,,-15,-14,,,,,,,0.0,,
bigcodebench,agentic,BigCodeBench/723,200,,0,,,,,empty,651,0,22,0,21,0,1,0,151,,1,,1,,2,,12,,1,,1,,2,,4,,,,-22,-21,,,,,,,0.0,,
bigcodebench,agentic,BigCodeBench/725,200,,0,,,,,empty,406,0,11,0,10,0,1,0,82,,1,,0,,1,,6,,0,,0,,1,,2,,,,-11,-10,,,,,,,0.0,,
bigcodebench,agentic,BigCodeBench/729,200,,0,,,,,empty,434,0,14,0,13,0,1,0,104,,1,,1,,1,,8,,1,,1,,2,,3,,,,-14,-13,,,,,,,0.0,,
bigcodebench,agentic,BigCodeBench/73,200,,0,,,,,empty,480,0,16,0,15,0,1,0,137,,1,,0,,0,,8,,0,,1,,0,,1,,,,-16,-15,,,,,,,0.0,,
bigcodebench,agentic,BigCodeBench/731,200,,0,,,,,empty,494,0,13,0,12,0,1,0,100,,1,,0,,0,,6,,0,,1,,0,,1,,,,-13,-12,,,,,,,0.0,,
bigcodebench,agentic,BigCodeBench/742,200,,0,,,,,empty,476,0,12,0,11,0,1,0,86,,1,,2,,0,,7,,0,,1,,1,,3,,,,-12,-11,,,,,,,0.0,,
bigcodebench,agentic,BigCodeBench/752,200,,0,,,,,empty,1173,0,23,0,22,0,1,0,193,,1,,6,,1,,15,,1,,1,,2,,9,,,,-23,-22,,,,,,,0.0,,
bigcodebench,agentic,BigCodeBench/757,200,,0,,,,,empty,202,0,7,0,6,0,1,0,51,,2,,0,,0,,5,,0,,1,,0,,1,,,,-7,-6,,,,,,,0.0,,
bigcodebench,agentic,BigCodeBench/759,200,,0,,,,,empty,412,0,11,0,10,0,1,0,84,,1,,0,,2,,6,,0,,1,,2,,3,,,,-11,-10,,,,,,,0.0,,
bigcodebench,agentic,BigCodeBench/764,200,,0,,,,,empty,1052,0,22,0,21,0,1,0,191,,1,,6,,1,,17,,0,,1,,2,,8,,,,-22,-21,,,,,,,0.0,,
bigcodebench,agentic,BigCodeBench/767,200,,0,,,,,empty,221,0,8,0,7,0,1,0,42,,1,,0,,1,,3,,1,,1,,1,,2,,,,-8,-7,,,,,,,0.0,,
bigcodebench,agentic,BigCodeBench/772,200,,0,,,,,empty,433,0,12,0,11,0,1,0,83,,1,,1,,0,,5,,0,,1,,1,,2,,,,-12,-11,,,,,,,0.0,,
bigcodebench,agentic,BigCodeBench/791,200,,0,,,,,empty,417,0,14,0,13,0,1,0,115,,1,,1,,2,,9,,2,,2,,1,,4,,,,-14,-13,,,,,,,0.0,,
bigcodebench,agentic,BigCodeBench/798,200,predictions_executable,1,anthropic/claude-sonnet-4.5,False,AssertionError,,,564,1280,15,40,14,32,1,1,110,104,1,1,4,3,0,0,7,7,0,0,3,3,1,1,5,4,0.7915218506383289,0.9385530154378835,25,18,-6,-1,0,0,0,-1,2.6666666666666665,0.9454545454545454,0.8
bigcodebench,agentic,BigCodeBench/800,200,,0,,,,,empty,1029,0,27,0,24,0,1,0,211,,3,,1,,3,,14,,0,,1,,2,,5,,,,-27,-24,,,,,,,0.0,,
bigcodebench,agentic,BigCodeBench/806,200,,0,,,,,empty,424,0,13,0,12,0,1,0,113,,1,,0,,2,,11,,2,,1,,1,,3,,,,-13,-12,,,,,,,0.0,,
bigcodebench,agentic,BigCodeBench/81,200,,0,,,,,empty,343,0,14,0,11,0,1,0,51,,2,,0,,0,,3,,0,,2,,0,,1,,,,-14,-11,,,,,,,0.0,,
bigcodebench,agentic,BigCodeBench/820,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,353,878,10,35,9,29,1,1,76,87,1,1,1,2,2,2,6,7,2,1,1,1,1,2,5,5,0.7751172474802768,0.9621069158436208,25,20,11,1,0,1,1,0,3.5,1.144736842105263,1.0
bigcodebench,agentic,BigCodeBench/823,200,,0,,,,,empty,356,0,14,0,13,0,1,0,97,,1,,0,,1,,8,,0,,1,,1,,2,,,,-14,-13,,,,,,,0.0,,
bigcodebench,agentic,BigCodeBench/828,200,,0,,,,,empty,362,0,14,0,13,0,1,0,76,,1,,2,,0,,5,,0,,1,,2,,3,,,,-14,-13,,,,,,,0.0,,
bigcodebench,agentic,BigCodeBench/832,200,,0,,,,,empty,385,0,14,0,13,0,1,0,82,,1,,2,,0,,6,,0,,2,,2,,4,,,,-14,-13,,,,,,,0.0,,
bigcodebench,agentic,BigCodeBench/833,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,414,1773,10,45,9,39,1,1,86,80,1,1,0,0,2,2,6,6,2,2,1,1,1,1,3,3,0.5028178575511617,0.967291436394061,35,30,-6,0,0,0,0,0,4.5,0.9302325581395349,1.0
bigcodebench,agentic,BigCodeBench/842,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,704,2531,16,59,15,51,1,1,128,142,1,1,0,1,1,1,11,11,0,0,1,1,1,1,2,3,0.6817539120405215,0.9837711748516015,43,36,14,1,0,0,0,1,3.6875,1.109375,1.5
bigcodebench,agentic,BigCodeBench/844,200,,0,,,,,empty,732,0,20,0,19,0,1,0,157,,1,,1,,1,,15,,0,,1,,1,,4,,,,-20,-19,,,,,,,0.0,,
bigcodebench,agentic,BigCodeBench/845,200,,0,,,,,empty,812,0,22,0,21,0,1,0,224,,1,,1,,3,,22,,3,,1,,1,,5,,,,-22,-21,,,,,,,0.0,,
bigcodebench,agentic,BigCodeBench/846,200,,0,,,,,empty,381,0,11,0,10,0,1,0,87,,1,,1,,1,,8,,1,,2,,1,,3,,,,-11,-10,,,,,,,0.0,,
bigcodebench,agentic,BigCodeBench/867,200,,0,,,,,empty,296,0,10,0,9,0,1,0,68,,1,,0,,1,,4,,0,,1,,1,,2,,,,-10,-9,,,,,,,0.0,,
bigcodebench,agentic,BigCodeBench/868,200,,0,,,,,empty,419,0,12,0,11,0,1,0,85,,1,,2,,1,,6,,0,,1,,2,,4,,,,-12,-11,,,,,,,0.0,,
bigcodebench,agentic,BigCodeBench/876,200,,0,,,,,empty,516,0,14,0,13,0,1,0,95,,1,,1,,0,,8,,0,,1,,1,,2,,,,-14,-13,,,,,,,0.0,,
bigcodebench,agentic,BigCodeBench/886,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,493,1405,11,35,10,31,1,1,105,126,1,1,2,2,1,0,8,10,1,0,1,1,2,1,4,3,0.6942487206590552,0.927878303733878,24,21,21,0,-1,2,-1,-1,3.1818181818181817,1.2,0.75
bigcodebench,agentic,BigCodeBench/89,200,predictions_executable,1,anthropic/claude-sonnet-4.5,False,TimeoutError,,,868,2441,22,63,21,57,1,1,204,246,1,1,0,0,0,0,16,24,0,0,1,1,0,0,1,1,0.6308023828014016,0.9410318571533877,41,36,42,0,0,8,0,0,2.8636363636363638,1.2058823529411764,1.0
bigcodebench,agentic,BigCodeBench/895,200,predictions_executable,1,anthropic/claude-sonnet-4.5,False,AssertionError,,,385,1442,14,40,13,35,1,1,100,159,1,1,0,0,0,0,8,11,0,0,1,1,0,0,1,1,0.739858708291057,0.9343316258330481,26,22,59,0,0,3,0,0,2.857142857142857,1.59,1.0
bigcodebench,agentic,BigCodeBench/904,200,,0,,,,,empty,351,0,14,0,13,0,1,0,90,,1,,2,,1,,5,,0,,1,,2,,4,,,,-14,-13,,,,,,,0.0,,
bigcodebench,agentic,BigCodeBench/908,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,395,1414,14,46,13,40,1,1,95,136,1,1,1,1,1,1,7,10,0,0,1,1,2,2,3,3,0.6021814392834037,0.9064526119384348,32,27,41,0,0,3,0,0,3.2857142857142856,1.431578947368421,1.0
bigcodebench,agentic,BigCodeBench/92,200,predictions_executable,1,anthropic/claude-sonnet-4.5,False,AssertionError,,,913,1931,21,53,20,47,1,1,190,211,1,1,2,2,0,0,13,12,0,0,1,1,1,1,4,4,0.8465473978287199,0.9781323599521109,32,27,21,0,0,-1,0,0,2.5238095238095237,1.1105263157894736,1.0
bigcodebench,agentic,BigCodeBench/920,200,,0,,,,,empty,249,0,9,0,8,0,1,0,50,,1,,0,,0,,4,,0,,1,,0,,1,,,,-9,-8,,,,,,,0.0,,
bigcodebench,agentic,BigCodeBench/926,200,,0,,,,,empty,358,0,11,0,10,0,1,0,76,,1,,1,,0,,4,,0,,1,,1,,2,,,,-11,-10,,,,,,,0.0,,
bigcodebench,agentic,BigCodeBench/927,200,,0,,,,,empty,332,0,9,0,8,0,1,0,75,,1,,0,,0,,4,,0,,1,,0,,1,,,,-9,-8,,,,,,,0.0,,
bigcodebench,agentic,BigCodeBench/937,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,191,886,7,26,6,21,1,1,34,40,1,1,0,0,0,0,3,3,0,0,1,1,0,0,1,1,0.40141928299260093,0.8277284036048962,19,15,6,0,0,0,0,0,3.7142857142857144,1.1764705882352942,1.0
bigcodebench,agentic,BigCodeBench/938,200,predictions_executable,1,anthropic/claude-sonnet-4.5,False,AssertionError,,,445,1226,11,31,9,26,1,1,85,69,2,2,1,0,0,0,7,4,0,0,3,1,1,0,2,1,0.44434075553164687,0.8002444424991563,20,17,-16,-1,0,-3,-1,-1,2.8181818181818183,0.8117647058823529,0.5
bigcodebench,agentic,BigCodeBench/942,200,predictions_executable,1,anthropic/claude-sonnet-4.5,False,AssertionError,,,892,2343,22,60,21,55,1,1,184,217,1,1,0,0,2,3,10,12,0,0,1,1,2,2,3,4,0.682991925171156,0.9515804783655128,38,34,33,0,1,2,0,1,2.727272727272727,1.1793478260869565,1.3333333333333333
bigcodebench,agentic,BigCodeBench/945,200,,0,,,,,empty,672,0,15,0,14,0,1,0,153,,1,,0,,0,,13,,0,,1,,0,,1,,,,-15,-14,,,,,,,0.0,,
bigcodebench,agentic,BigCodeBench/947,200,,0,,,,,empty,603,0,13,0,12,0,1,0,137,,1,,1,,0,,14,,0,,1,,1,,2,,,,-13,-12,,,,,,,0.0,,
bigcodebench,agentic,BigCodeBench/953,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,689,2562,22,69,21,60,1,1,159,196,1,1,3,3,1,2,14,16,0,0,1,1,2,2,5,6,0.4961194251372966,0.9294358754578376,47,39,37,0,1,2,0,1,3.1363636363636362,1.2327044025157232,1.2
bigcodebench,agentic,BigCodeBench/956,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,410,1432,13,48,12,42,1,1,117,143,1,1,1,3,2,1,8,14,1,0,1,1,1,3,4,5,0.7487277939870698,0.9042697110999043,35,30,26,2,-1,6,2,1,3.6923076923076925,1.2222222222222223,1.25
bigcodebench,agentic,BigCodeBench/965,200,,0,,,,,empty,616,0,16,0,15,0,1,0,139,,1,,3,,2,,9,,0,,2,,3,,7,,,,-16,-15,,,,,,,0.0,,
bigcodebench,agentic,BigCodeBench/966,200,,0,,,,,empty,349,0,12,0,11,0,1,0,81,,1,,0,,0,,7,,0,,1,,0,,1,,,,-12,-11,,,,,,,0.0,,
bigcodebench,agentic,BigCodeBench/967,200,,0,,,,,empty,435,0,13,0,12,0,1,0,119,,1,,0,,0,,7,,0,,1,,0,,1,,,,-13,-12,,,,,,,0.0,,
bigcodebench,agentic,BigCodeBench/973,200,predictions_executable,1,anthropic/claude-sonnet-4.5,False,AssertionError,,,809,2211,19,56,18,49,1,1,174,233,1,1,4,7,1,2,13,15,0,1,1,1,2,2,7,11,0.7526645706015079,0.8984946651618338,37,31,59,3,1,2,0,4,2.9473684210526314,1.339080459770115,1.5714285714285714
bigcodebench,agentic,BigCodeBench/979,200,,0,,,,,empty,544,0,14,0,13,0,1,0,108,,1,,1,,0,,6,,0,,1,,1,,2,,,,-14,-13,,,,,,,0.0,,
bigcodebench,agentic,BigCodeBench/980,200,,0,,,,,empty,528,0,16,0,15,0,1,0,106,,1,,1,,0,,7,,0,,1,,1,,2,,,,-16,-15,,,,,,,0.0,,
bigcodebench,agentic,BigCodeBench/982,200,,0,,,,,empty,633,0,20,0,19,0,1,0,179,,1,,1,,0,,11,,0,,1,,1,,2,,,,-20,-19,,,,,,,0.0,,
bigcodebench,agentic,BigCodeBench/987,200,,0,,,,,empty,976,0,26,0,25,0,1,0,202,,1,,2,,1,,17,,0,,2,,2,,4,,,,-26,-25,,,,,,,0.0,,
bigcodebench,agentic_no_planner,BigCodeBench/1003,200,,0,,,,,empty,677,0,21,0,20,0,1,0,122,,1,,3,,2,,9,,1,,1,,2,,6,,,,-21,-20,,,,,,,0.0,,
bigcodebench,agentic_no_planner,BigCodeBench/1005,200,,0,,,,,empty,626,0,18,0,17,0,1,0,121,,1,,3,,0,,8,,0,,2,,2,,4,,,,-18,-17,,,,,,,0.0,,
bigcodebench,agentic_no_planner,BigCodeBench/1016,200,,0,,,,,empty,861,0,25,0,24,0,1,0,165,,1,,3,,0,,14,,0,,1,,2,,5,,,,-25,-24,,,,,,,0.0,,
bigcodebench,agentic_no_planner,BigCodeBench/1029,200,,0,,,,,empty,302,0,9,0,8,0,1,0,73,,1,,0,,1,,5,,1,,1,,1,,2,,,,-9,-8,,,,,,,0.0,,
bigcodebench,agentic_no_planner,BigCodeBench/103,200,,0,,,,,empty,687,0,17,0,16,0,1,0,118,,1,,2,,0,,9,,0,,1,,2,,4,,,,-17,-16,,,,,,,0.0,,
bigcodebench,agentic_no_planner,BigCodeBench/104,200,,0,,,,,empty,803,0,17,0,16,0,1,0,175,,2,,1,,2,,13,,1,,1,,2,,5,,,,-17,-16,,,,,,,0.0,,
bigcodebench,agentic_no_planner,BigCodeBench/1042,200,predictions_executable,1,anthropic/claude-sonnet-4.5,False,AssertionError,,,796,1565,24,50,23,44,1,1,164,143,1,1,0,0,0,0,15,11,0,0,0,0,0,0,1,1,0.6762945820768552,0.8771654904168844,26,21,-21,0,0,-4,0,0,2.0833333333333335,0.8719512195121951,1.0
bigcodebench,agentic_no_planner,BigCodeBench/1050,200,,0,,,,,empty,583,0,18,0,17,0,1,0,127,,1,,2,,1,,10,,0,,1,,2,,4,,,,-18,-17,,,,,,,0.0,,
bigcodebench,agentic_no_planner,BigCodeBench/1051,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,720,1296,17,35,16,32,1,1,175,161,1,1,2,2,1,1,20,16,1,1,2,2,1,1,4,4,0.792837920875941,0.9711746345198328,18,16,-14,0,0,-4,0,0,2.0588235294117645,0.92,1.0
bigcodebench,agentic_no_planner,BigCodeBench/1068,200,,0,,,,,empty,536,0,15,0,14,0,1,0,89,,1,,3,,0,,6,,0,,1,,2,,5,,,,-15,-14,,,,,,,0.0,,
bigcodebench,agentic_no_planner,BigCodeBench/107,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,897,2069,20,54,19,46,1,1,190,194,2,2,2,2,1,1,14,14,1,1,1,1,2,2,5,4,0.7555637252576106,0.9485797489532766,34,27,4,0,0,0,0,-1,2.7,1.0210526315789474,0.8
bigcodebench,agentic_no_planner,BigCodeBench/1071,200,predictions_executable,1,anthropic/claude-sonnet-4.5,False,AssertionError,,,414,1973,14,53,13,47,1,1,92,122,1,1,0,1,1,1,7,9,0,0,1,1,1,2,2,3,0.4754409702588511,0.962719248376095,39,34,30,1,0,2,1,1,3.7857142857142856,1.326086956521739,1.5
bigcodebench,agentic_no_planner,BigCodeBench/1086,200,,0,,,,,empty,336,0,10,0,9,0,1,0,79,,1,,0,,2,,5,,2,,1,,1,,3,,,,-10,-9,,,,,,,0.0,,
bigcodebench,agentic_no_planner,BigCodeBench/1095,200,predictions_executable,1,anthropic/claude-sonnet-4.5,False,AssertionError,,,546,1519,13,40,12,34,1,1,104,115,1,1,0,1,3,3,7,7,2,1,1,1,2,3,4,6,0.5605192397962965,0.9124657831746843,27,22,11,1,0,0,1,2,3.076923076923077,1.1057692307692308,1.5
bigcodebench,agentic_no_planner,BigCodeBench/11,200,,0,,,,,empty,448,0,13,0,12,0,1,0,116,,1,,0,,2,,10,,2,,1,,1,,3,,,,-13,-12,,,,,,,0.0,,
bigcodebench,agentic_no_planner,BigCodeBench/1101,200,,0,,,,,empty,409,0,14,0,13,0,1,0,89,,1,,0,,1,,6,,0,,1,,1,,2,,,,-14,-13,,,,,,,0.0,,
bigcodebench,agentic_no_planner,BigCodeBench/1115,200,,0,,,,,empty,346,0,10,0,9,0,1,0,71,,1,,0,,3,,6,,1,,1,,3,,4,,,,-10,-9,,,,,,,0.0,,
bigcodebench,agentic_no_planner,BigCodeBench/1119,200,,0,,,,,empty,488,0,12,0,11,0,1,0,101,,1,,0,,1,,8,,1,,1,,1,,2,,,,-12,-11,,,,,,,0.0,,
bigcodebench,agentic_no_planner,BigCodeBench/1120,200,,0,,,,,empty,399,0,13,0,12,0,1,0,83,,1,,0,,1,,4,,0,,1,,1,,2,,,,-13,-12,,,,,,,0.0,,
bigcodebench,agentic_no_planner,BigCodeBench/1127,200,predictions_executable,1,anthropic/claude-sonnet-4.5,False,AssertionError,,,493,1391,16,42,15,37,1,1,108,157,1,2,2,1,1,3,10,11,0,1,1,1,2,3,5,5,0.5132801912839896,0.8559001242863207,26,22,49,-1,2,1,1,0,2.625,1.4537037037037037,1.0
bigcodebench,agentic_no_planner,BigCodeBench/117,200,,0,,,,,empty,869,0,21,0,20,0,1,0,195,,1,,1,,1,,10,,0,,1,,1,,5,,,,-21,-20,,,,,,,0.0,,
bigcodebench,agentic_no_planner,BigCodeBench/119,200,,0,,,,,empty,252,0,13,0,12,0,1,0,78,,1,,0,,0,,8,,0,,0,,0,,1,,,,-13,-12,,,,,,,0.0,,
bigcodebench,agentic_no_planner,BigCodeBench/12,200,predictions_executable,1,anthropic/claude-sonnet-4.5,False,AssertionError,,,771,2587,21,66,20,60,1,1,147,274,1,1,2,7,0,0,11,21,0,0,1,1,1,4,3,9,0.5380074762994334,0.8923453297086194,45,40,127,5,0,10,3,6,3.142857142857143,1.8639455782312926,3.0
bigcodebench,agentic_no_planner,BigCodeBench/121,200,,0,,,,,empty,753,0,19,0,18,0,1,0,163,,1,,2,,1,,12,,0,,1,,1,,4,,,,-19,-18,,,,,,,0.0,,
bigcodebench,agentic_no_planner,BigCodeBench/145,200,,0,,,,,empty,376,0,11,0,10,0,1,0,70,,1,,0,,1,,6,,0,,1,,1,,2,,,,-11,-10,,,,,,,0.0,,
bigcodebench,agentic_no_planner,BigCodeBench/148,200,,0,,,,,empty,228,0,7,0,6,0,1,0,46,,1,,0,,0,,2,,0,,1,,0,,1,,,,-7,-6,,,,,,,0.0,,
bigcodebench,agentic_no_planner,BigCodeBench/149,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,509,1283,14,35,13,29,1,1,100,72,2,1,2,1,0,1,6,5,0,1,1,1,1,1,3,3,0.5131791098112016,0.8633919872292437,21,16,-28,-1,1,-1,0,0,2.5,0.72,1.0
bigcodebench,agentic_no_planner,BigCodeBench/153,200,,0,,,,,empty,225,0,8,0,7,0,1,0,42,,1,,0,,0,,3,,0,,1,,0,,1,,,,-8,-7,,,,,,,0.0,,
bigcodebench,agentic_no_planner,BigCodeBench/157,200,predictions_executable,1,anthropic/claude-sonnet-4.5,False,AssertionError,,,362,1380,11,42,10,36,1,1,86,110,1,1,1,3,0,0,6,9,0,0,1,1,1,1,3,4,0.743512170738636,0.9449832004479867,31,26,24,2,0,3,0,1,3.8181818181818183,1.2790697674418605,1.3333333333333333
bigcodebench,agentic_no_planner,BigCodeBench/160,200,,0,,,,,empty,505,0,16,0,15,0,1,0,122,,1,,2,,0,,6,,0,,1,,1,,3,,,,-16,-15,,,,,,,0.0,,
bigcodebench,agentic_no_planner,BigCodeBench/164,200,,0,,,,,empty,412,0,11,0,10,0,1,0,108,,1,,0,,1,,6,,1,,1,,1,,2,,,,-11,-10,,,,,,,0.0,,
