dataset,strategy,task_id,run_id,ts_unix,pipeline_config,trigger_policy,verifier_invoked,verifier_decision,repair_attempted,origin_stage,run_total_tokens,end_to_end_latency_s,parse_error_type,parse_error_text,architect,developer,qa,verifier,architect_total_tokens,developer_total_tokens,qa_total_tokens,verifier_total_tokens,architect_latency_s,developer_latency_s,qa_latency_s,verifier_latency_s,architect_error,developer_repair,developer_harm,verifier_repair,verifier_harm,run_index_for_task,run_count_for_task,is_latest_for_task,has_boolean_result,passed,error_type,error
bigcodebench,agentic,BigCodeBench/938,run-d2e3d922,1771534762.478199,bigcodebench_no_security_no_verifier,always,0,,0,,4119,35.708875,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1941,914,1264,,22.794303,5.775038,6.912027,,0,0,0,0,0,1,1,1,1,False,AssertionError,"======================================================================
ERROR: test_clean_text_and_calculate_length (builtins.TestCases.test_clean_text_and_calculate_length)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 6, in test_clean_text_and_calculate_length
  File ""<string>"", line 32, in task_func
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\core\series.py"", line 4943, in apply
    ).apply()
      ~~~~~^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\core\apply.py"", line 1422, in apply
    return self.apply_standard()
           ~~~~~~~~~~~~~~~~~~~^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\core\apply.py"", line 1502, in apply_standard
    mapped = obj._map_values(
        mapper=curried, na_action=action, convert=self.convert_dtype
    )
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\core\base.py"", line 925, in _map_values
    return algorithms.map_array(arr, mapper, na_action=na_action, convert=convert)
           ~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\core\algorithms.py"", line 1743, in map_array
    return lib.map_infer(values, mapper, convert=convert)
           ~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""pandas/_libs/lib.pyx"", line 2999, in pandas._libs.lib.map_infer
  File ""<string>"", line 32, in <lambda>
  File ""C:\Python314\Lib\re\__init__.py"", line 208, in sub
    return _compile(pattern, flags).sub(repl, string, count)
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^
TypeError: expected string or bytes-like object, got 'NoneType'

======================================================================
ERROR: test_empty_and_none (builtins.TestCases.test_empty_and_none)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 27, in test_empty_and_none
  File ""<string>"", line 32, in task_func
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\core\series.py"", line 4943, in apply
    ).apply()
      ~~~~~^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\core\apply.py"", line 1422, in apply
    return self.apply_standard()
           ~~~~~~~~~~~~~~~~~~~^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\core\apply.py"", line 1502, in apply_standard
    mapped = obj._map_values(
        mapper=curried, na_action=action, convert=self.convert_dtype
    )
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\core\base.py"", line 925, in _map_values
    return algorithms.map_array(arr, mapper, na_action=na_action, convert=convert)
           ~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\core\algorithms.py"", line 1743, in map_array
    return lib.map_infer(values, mapper, convert=convert)
           ~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""pandas/_libs/lib.pyx"", line 2999, in pandas._libs.lib.map_infer
  File ""<string>"", line 32, in <lambda>
  File ""C:\Python314\Lib\re\__init__.py"", line 208, in sub
    return _compile(pattern, flags).sub(repl, string, count)
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^
TypeError: expected string or bytes-like object, got 'NoneType'

----------------------------------------------------------------------
Ran 5 tests in 0.214s

FAILED (errors=2)"
bigcodebench,agentic,BigCodeBench/953,run-d2e3d922,1771534808.061985,bigcodebench_no_security_no_verifier,always,0,,0,,5826,45.530471,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,2117,1476,2233,,19.031028,8.854473,17.495684,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/624,run-d2e3d922,1771534845.607538,bigcodebench_no_security_no_verifier,always,0,,0,,4269,37.509847,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1886,1162,1221,,19.848558,4.660247,12.871652,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/820,run-d2e3d922,1771534880.024865,bigcodebench_no_security_no_verifier,always,0,,0,,4299,34.389475,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1800,1197,1302,,17.761757,4.307759,12.032783,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/895,run-d2e3d922,1771534915.958842,bigcodebench_no_security_no_verifier,always,0,,0,,4369,35.822848,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1941,1193,1235,,17.182821,5.846983,12.662134,,0,0,0,0,0,1,1,1,1,False,AssertionError,"======================================================================
FAIL: test_case_1 (builtins.TestCases.test_case_1)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 8, in test_case_1
AssertionError: np.float64(50.1663) != 250.7154

======================================================================
FAIL: test_case_3 (builtins.TestCases.test_case_3)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 18, in test_case_3
AssertionError: np.int32(52) != 103

======================================================================
FAIL: test_case_4 (builtins.TestCases.test_case_4)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 26, in test_case_4
AssertionError: np.int32(22) != 278

======================================================================
FAIL: test_case_5 (builtins.TestCases.test_case_5)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 33, in test_case_5
AssertionError: np.int32(78) != 367

----------------------------------------------------------------------
Ran 5 tests in 0.448s

FAILED (failures=4)"
bigcodebench,agentic,BigCodeBench/464,run-d2e3d922,1771534953.529352,bigcodebench_no_security_no_verifier,always,0,,0,,4575,37.539742,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1990,940,1645,,19.374807,5.17917,12.772306,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/48,run-d2e3d922,1771535018.765595,bigcodebench_no_security_no_verifier,always,0,,0,,5742,65.208853,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1910,1686,2146,,17.649107,6.49016,40.818403,,0,0,0,0,0,1,1,1,1,False,TimeoutError,Timeout after 30.0s
bigcodebench,agentic,BigCodeBench/12,run-d2e3d922,1771535072.740351,bigcodebench_no_security_no_verifier,always,0,,0,,5641,53.945387,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,2055,1682,1904,,27.880336,9.832761,16.111944,,0,0,0,0,0,1,1,1,1,False,AssertionError,"======================================================================
ERROR: test_custom_values_successful_script (builtins.TestCases.test_custom_values_successful_script)
Test the function with custom script name and log file with successful execution
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""C:\Python314\Lib\unittest\mock.py"", line 1432, in patched
    return func(*newargs, **newkeywargs)
  File ""<string>"", line 32, in test_custom_values_successful_script
  File ""<string>"", line 38, in task_func
FileNotFoundError: Script file 'custom_backup.sh' does not exist.

======================================================================
ERROR: test_default_values_successful_script (builtins.TestCases.test_default_values_successful_script)
Test the function with default parameters and successful execution
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""C:\Python314\Lib\unittest\mock.py"", line 1432, in patched
    return func(*newargs, **newkeywargs)
  File ""<string>"", line 10, in test_default_values_successful_script
  File ""<string>"", line 38, in task_func
FileNotFoundError: Script file 'backup.sh' does not exist.

======================================================================
ERROR: test_log_data_format (builtins.TestCases.test_log_data_format)
Test that the timestamps are in the correct format
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""C:\Python314\Lib\unittest\mock.py"", line 1432, in patched
    return func(*newargs, **newkeywargs)
  File ""<string>"", line 41, in test_log_data_format
  File ""<string>"", line 38, in task_func
FileNotFoundError: Script file 'backup.sh' does not exist.

======================================================================
ERROR: test_non_zero_exit_status (builtins.TestCases.test_non_zero_exit_status)
Test the function with a non-zero exit status
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""C:\Python314\Lib\unittest\mock.py"", line 1432, in patched
    return func(*newargs, **newkeywargs)
  File ""<string>"", line 49, in test_non_zero_exit_status
  File ""<string>"", line 38, in task_func
FileNotFoundError: Script file 'backup.sh' does not exist.

======================================================================
ERROR: test_script_execution_failure (builtins.TestCases.test_script_execution_failure)
Test the function raising RuntimeError on script execution failure
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""C:\Python314\Lib\unittest\mock.py"", line 1432, in patched
    return func(*newargs, **newkeywargs)
  File ""<string>"", line 24, in test_script_execution_failure
  File ""<string>"", line 38, in task_func
FileNotFoundError: Script file 'backup.sh' does not exist.

----------------------------------------------------------------------
Ran 6 tests in 0.009s

FAILED (errors=5)"
bigcodebench,agentic,BigCodeBench/1095,run-d2e3d922,1771535124.799226,bigcodebench_no_security_no_verifier,always,0,,0,,5588,52.027891,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1931,1290,2367,,23.568139,5.583533,22.72031,,0,0,0,0,0,1,1,1,1,False,AssertionError,"======================================================================
FAIL: test_case_3 (builtins.TestCases.test_case_3)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 42, in test_case_3
AssertionError: Lists differ: ['$abc$', '$def'] != ['$abc', '$def']

First differing element 0:
'$abc$'
'$abc'

- ['$abc$', '$def']
?       -

+ ['$abc', '$def']

======================================================================
FAIL: test_case_4 (builtins.TestCases.test_case_4)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 52, in test_case_4
AssertionError: Lists differ: ['$hello', '$world!', '$test.'] != ['$hello', '$world', '$test']

First differing element 1:
'$world!'
'$world'

- ['$hello', '$world!', '$test.']
?                   -         -

+ ['$hello', '$world', '$test']

======================================================================
FAIL: test_save_dollar_prefixed_words_to_file (builtins.TestCases.test_save_dollar_prefixed_words_to_file)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 80, in test_save_dollar_prefixed_words_to_file
AssertionError: '$example\n$valid\n$!invalid\n$1234\n' != '$example\n$valid\n$1234\n'
  $example
  $valid
- $!invalid
  $1234


----------------------------------------------------------------------
Ran 6 tests in 0.096s

FAILED (failures=3)"
bigcodebench,agentic,BigCodeBench/384,run-d2e3d922,1771535197.891376,bigcodebench_no_security_no_verifier,always,0,,0,,6411,73.04297,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,2211,1525,2675,,18.918511,7.361998,46.610087,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/557,run-d2e3d922,1771535242.126961,bigcodebench_no_security_no_verifier,always,0,,0,,5827,44.198196,SyntaxError,"invalid decimal literal (<unknown>, line 3)",google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,2097,1771,1959,,16.890496,8.14724,19.031511,,0,0,1,0,0,1,1,1,1,False,AssertionError,"======================================================================
ERROR: test_average_similarity (builtins.TestCases.test_average_similarity)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 11, in test_average_similarity
  File ""C:\Python314\Lib\unittest\case.py"", line 956, in assertAlmostEqual
    diff = abs(first - second)
               ~~~~~~^~~~~~~~
TypeError: unsupported operand type(s) for -: 'list' and 'list'

======================================================================
ERROR: test_single_string (builtins.TestCases.test_single_string)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 20, in test_single_string
TypeError: 'float' object is not subscriptable

----------------------------------------------------------------------
Ran 5 tests in 0.228s

FAILED (errors=2)"
bigcodebench,agentic,BigCodeBench/149,run-d2e3d922,1771535272.335601,bigcodebench_no_security_no_verifier,always,0,,0,,4106,30.173242,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1936,1252,918,,17.405135,4.765591,7.743519,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/937,run-d2e3d922,1771535428.887529,bigcodebench_no_security_no_verifier,always,0,,0,,1738,156.374927,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,0,637,1101,,140.861623,3.848201,11.321615,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/718,run-d2e3d922,1771535471.638033,bigcodebench_no_security_no_verifier,always,0,,0,,4511,42.606911,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1905,846,1760,,17.796301,5.110493,19.406686,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/973,run-d2e3d922,1771535538.572973,bigcodebench_no_security_no_verifier,always,0,,0,,6540,66.87352,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1998,1268,3274,,21.152951,8.440259,37.138453,,0,0,0,0,0,1,1,1,1,False,AssertionError,"======================================================================
ERROR: test_nonexist_path (builtins.TestCases.test_nonexist_path)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 69, in task_func
  File ""C:\Python314\Lib\shutil.py"", line 1466, in disk_usage
    total, free = nt._getdiskusage(path)
                  ~~~~~~~~~~~~~~~~^^^^^^
FileNotFoundError: [WinError 3] The system cannot find the path specified

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File ""C:\Python314\Lib\unittest\mock.py"", line 1432, in patched
    return func(*newargs, **newkeywargs)
  File ""<string>"", line 30, in test_nonexist_path
  File ""<string>"", line 76, in task_func
ValueError: Unable to compute disk usage for 'C:\Users\jbeem\AppData\Local\Temp\tmpixgoc4we\nonexist': [WinError 3] The system cannot find the path specified

======================================================================
FAIL: test_path_with_multiple_delimiters (builtins.TestCases.test_path_with_multiple_delimiters)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""C:\Python314\Lib\unittest\mock.py"", line 1432, in patched
    return func(*newargs, **newkeywargs)
  File ""<string>"", line 104, in test_path_with_multiple_delimiters
AssertionError: Lists differ: [('Docs', {'total': 500000000000, 'used': 300000000000, 'free[91 chars]00})] != [('Docs', {'total': 100000000000, 'used': 50000000000, 'free'[128 chars]00})]

First differing element 0:
('Docs', {'total': 500000000000, 'used': 300000000000, 'free': 200000000000})
('Docs', {'total': 100000000000, 'used': 50000000000, 'free': 50000000000})

Second list contains 1 additional elements.
First extra element 2:
('src', {'total': 50000000000, 'used': 25000000000, 'free': 25000000000})

- [('Docs', {'free': 200000000000, 'total': 500000000000, 'used': 300000000000}),
-  ('src', {'free': 200000000000, 'total': 500000000000, 'used': 300000000000})]
+ [('Docs', {'free': 50000000000, 'total': 100000000000, 'used': 50000000000}),
+  ('', {'free': 0, 'total': 0, 'used': 0}),
+  ('src', {'free': 25000000000, 'total': 50000000000, 'used': 25000000000})]

======================================================================
FAIL: test_path_with_trailing_delimiter (builtins.TestCases.test_path_with_trailing_delimiter)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""C:\Python314\Lib\unittest\mock.py"", line 1432, in patched
    return func(*newargs, **newkeywargs)
  File ""<string>"", line 119, in test_path_with_trailing_delimiter
AssertionError: Lists differ: [('Docs', {'total': 500000000000, 'used': 300000000000, 'free[91 chars]00})] != [('Docs', {'total': 100000000000, 'used': 50000000000, 'free'[86 chars]00})]

First differing element 0:
('Docs', {'total': 500000000000, 'used': 300000000000, 'free': 200000000000})
('Docs', {'total': 100000000000, 'used': 50000000000, 'free': 50000000000})

- [('Docs', {'free': 200000000000, 'total': 500000000000, 'used': 300000000000}),
-  ('src', {'free': 200000000000, 'total': 500000000000, 'used': 300000000000})]
+ [('Docs', {'free': 50000000000, 'total': 100000000000, 'used': 50000000000}),
+  ('src', {'free': 25000000000, 'total': 50000000000, 'used': 25000000000})]

----------------------------------------------------------------------
Ran 7 tests in 0.009s

FAILED (failures=2, errors=1)"
